run_id,phase,method,role,comparison_profile,learning_rate_profile,learning_rate,parent_learning_rate,alpha,cs_lambda,status,config_hash,config_path,metric_path,checkpoint_path,prediction_mode,target_recall_min,target_recall_macro,normalized_atc,atc,balanced_accuracy,accuracy,macro_f1,critical_pair_error_count,validation_target_recall_min,validation_target_recall_macro,validation_normalized_atc,validation_atc,validation_balanced_accuracy,validation_accuracy,validation_macro_f1,validation_critical_pair_error_count,cost_matrix_sha256,start_time,end_time,elapsed_seconds,stdout_log,stderr_log,returncode,failure_reason
1,run,ce_anchor_pretty,ce_anchor_pretty,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,70dc4981a4a3ab77,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0001_70dc4981a4a3ab77.json,results/pmi10_sota_convnext_base_test/camera_ready_run_ce_anchor_pretty_lr5e5_s43_05-03_21-43/metrics_20260503_214337_cross_entropy.json,checkpoints/camera_ready_run_ce_anchor_pretty_lr5e5_s43,argmax,0.90625,0.96875,0.008749999999999999,0.0875,0.96875,0.96875,0.9687530421485647,2,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T21:37:38,2026-05-03T21:43:37,359.3,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0001_70dc4981a4a3ab77.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0001_70dc4981a4a3ab77.stderr.log,0,
2,run,nicme_v3_hybrid_pretty_a0p5_l0p07,nicme_v3_hybrid_pretty_a0p5_l0p07,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,0.5,0.07,completed,eef5d6d1038b6362,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0002_eef5d6d1038b6362.json,results/pmi10_sota_convnext_base_test/camera_ready_run_nicme_v3_hybrid_pretty_a0p5_l0p07_lr5e5_s43_05-03_21-46/metrics_20260503_214613_nicme_v3_hybrid.json,checkpoints/camera_ready_run_nicme_v3_hybrid_pretty_a0p5_l0p07_lr5e5_s43,argmax,0.875,0.921875,0.041875,0.41875,0.79375,0.79375,0.765835148290726,8,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T21:43:37,2026-05-03T21:46:13,156.1,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0002_eef5d6d1038b6362.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0002_eef5d6d1038b6362.stderr.log,0,
3,run,nicme_v2_hybrid_pretty,nicme_v2_hybrid_pretty,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,0.4,0.25,completed,fe4d3ef1a0502dac,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0003_fe4d3ef1a0502dac.json,results/pmi10_sota_convnext_base_test/camera_ready_run_nicme_v2_hybrid_pretty_lr5e5_s43_05-03_21-49/metrics_20260503_215002_nicme_hybrid.json,checkpoints/camera_ready_run_nicme_v2_hybrid_pretty_lr5e5_s43,argmax,0.90625,0.96875,0.010312499999999999,0.103125,0.953125,0.953125,0.9530938222952446,2,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T21:46:13,2026-05-03T21:50:02,229.0,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0003_fe4d3ef1a0502dac.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0003_fe4d3ef1a0502dac.stderr.log,0,
4,run,cost_weighted_ce,cost_weighted_ce,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,e8ad7bc831a8016c,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0004_e8ad7bc831a8016c.json,results/pmi10_sota_convnext_base_test/camera_ready_run_cost_weighted_ce_lr5e5_s43_05-03_21-54/metrics_20260503_215417_cost_weighted_ce.json,checkpoints/camera_ready_run_cost_weighted_ce_lr5e5_s43,argmax,0.9375,0.9765625,0.011875,0.11875,0.9375,0.9375,0.9351066486700834,2,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T21:50:02,2026-05-03T21:54:18,255.6,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0004_e8ad7bc831a8016c.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0004_e8ad7bc831a8016c.stderr.log,0,
5,run,menon_logit_adjusted,menon_logit_adjusted,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,924ab186c4101743,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0005_924ab186c4101743.json,results/pmi10_sota_convnext_base_test/camera_ready_run_menon_logit_adjusted_lr5e5_s43_05-03_21-59/metrics_20260503_215948_menon_logit_adjusted.json,checkpoints/camera_ready_run_menon_logit_adjusted_lr5e5_s43,argmax,0.9375,0.9765625,0.005625,0.05625,0.971875,0.971875,0.9720930959120053,1,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T21:54:18,2026-05-03T21:59:49,330.9,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0005_924ab186c4101743.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0005_924ab186c4101743.stderr.log,0,
6,run,balanced_softmax,balanced_softmax,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,60ab804a0db2b2c5,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0006_60ab804a0db2b2c5.json,results/pmi10_sota_convnext_base_test/camera_ready_run_balanced_softmax_lr5e5_s43_05-03_22-04/metrics_20260503_220453_balanced_softmax.json,checkpoints/camera_ready_run_balanced_softmax_lr5e5_s43,argmax,0.8125,0.9453125,0.0084375,0.084375,0.971875,0.971875,0.971378657262278,2,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T21:59:49,2026-05-03T22:04:54,304.8,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0006_60ab804a0db2b2c5.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0006_60ab804a0db2b2c5.stderr.log,0,
7,run,class_balanced_focal,class_balanced_focal,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,726346ef883b95e3,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0007_726346ef883b95e3.json,results/pmi10_sota_convnext_base_test/camera_ready_run_class_balanced_focal_lr5e5_s43_05-03_22-54/metrics_20260503_225439_class_balanced_focal.json,checkpoints/camera_ready_run_class_balanced_focal_lr5e5_s43,argmax,0.78125,0.9375,0.0059375,0.059375,0.96875,0.96875,0.9683264110241797,1,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T22:50:51,2026-05-03T22:54:40,229.0,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0007_726346ef883b95e3.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0007_726346ef883b95e3.stderr.log,0,
8,run,ldam_drw,ldam_drw,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,5b63f58144c4bfdf,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0008_5b63f58144c4bfdf.json,results/pmi10_sota_convnext_base_test/camera_ready_run_ldam_drw_lr5e5_s43_05-03_22-58/metrics_20260503_225830_ldam_drw.json,checkpoints/camera_ready_run_ldam_drw_lr5e5_s43,argmax,0.96875,0.9765625,0.008125,0.08125,0.96875,0.96875,0.9690202869573724,2,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T22:54:40,2026-05-03T22:58:31,231.2,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0008_5b63f58144c4bfdf.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0008_5b63f58144c4bfdf.stderr.log,0,
9,run,ap_csada,ap_csada,camera_ready_lr5e5_multiseed,lr5e5,1e-05,5e-05,,,completed,dbd5262be5661620,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0009_dbd5262be5661620.json,results/pmi10_sota_convnext_base_test/camera_ready_run_ap_csada_lr5e5_s43_05-03_23-00/metrics_20260503_230018_ap_csada.json,checkpoints/camera_ready_run_ap_csada_lr5e5_s43,argmax,0.90625,0.96875,0.0084375,0.084375,0.971875,0.971875,0.9719416249682948,2,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T22:58:31,2026-05-03T23:00:19,107.8,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0009_dbd5262be5661620.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0009_dbd5262be5661620.stderr.log,0,
10,run,sosr_cnn,sosr_cnn,camera_ready_lr5e5_multiseed,lr5e5,1e-05,5e-05,,,completed,2041fa1ea5e273bd,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/configs/0010_2041fa1ea5e273bd.json,results/pmi10_sota_convnext_base_test/camera_ready_run_sosr_cnn_lr5e5_s43_05-03_23-03/metrics_20260503_230321_sosr_cnn.json,checkpoints/camera_ready_run_sosr_cnn_lr5e5_s43,sosr_argmin,0.75,0.890625,0.015625,0.15625,0.84375,0.84375,0.8356918515299391,0,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:00:19,2026-05-03T23:03:22,183.2,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0010_2041fa1ea5e273bd.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/run/logs/0010_2041fa1ea5e273bd.stderr.log,0,
