run_id,phase,method,role,comparison_profile,learning_rate_profile,learning_rate,parent_learning_rate,alpha,cs_lambda,status,config_hash,config_path,metric_path,checkpoint_path,prediction_mode,target_recall_min,target_recall_macro,normalized_atc,atc,balanced_accuracy,accuracy,macro_f1,critical_pair_error_count,validation_target_recall_min,validation_target_recall_macro,validation_normalized_atc,validation_atc,validation_balanced_accuracy,validation_accuracy,validation_macro_f1,validation_critical_pair_error_count,cost_matrix_sha256,start_time,end_time,elapsed_seconds,stdout_log,stderr_log,returncode,failure_reason
1,smoke,ce_anchor_pretty,ce_anchor_pretty,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,e88aab2c68d4087a,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0001_e88aab2c68d4087a.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_ce_anchor_pretty_lr5e5_s43_05-03_20-35/metrics_20260503_203556_cross_entropy.json,checkpoints/camera_ready_smoke_ce_anchor_pretty_lr5e5_s43,argmax,0.375,0.71875,0.115625,1.15625,0.63125,0.63125,0.5993270054095401,28,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:35:11,2026-05-03T20:35:56,45.7,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0001_e88aab2c68d4087a.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0001_e88aab2c68d4087a.stderr.log,0,
2,smoke,nicme_v3_hybrid_pretty_a0p5_l0p07,nicme_v3_hybrid_pretty_a0p5_l0p07,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,0.5,0.07,completed,283fc8afae804874,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0002_283fc8afae804874.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_nicme_v3_hybrid_pretty_a0p5_l0p07_lr5e5_s43_05-03_20-36/metrics_20260503_203642_nicme_v3_hybrid.json,checkpoints/camera_ready_smoke_nicme_v3_hybrid_pretty_a0p5_l0p07_lr5e5_s43,argmax,0.125,0.6640625,0.0840625,0.840625,0.6375,0.6375,0.6162656952352432,17,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:35:56,2026-05-03T20:36:43,46.3,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0002_283fc8afae804874.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0002_283fc8afae804874.stderr.log,0,
3,smoke,nicme_v2_hybrid_pretty,nicme_v2_hybrid_pretty,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,0.4,0.25,completed,ed8a086aeeed98fb,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0003_ed8a086aeeed98fb.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_nicme_v2_hybrid_pretty_lr5e5_s43_05-03_20-37/metrics_20260503_203728_nicme_hybrid.json,checkpoints/camera_ready_smoke_nicme_v2_hybrid_pretty_lr5e5_s43,argmax,0.03125,0.6796875,0.065625,0.65625,0.515625,0.515625,0.43832505285216766,7,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:36:43,2026-05-03T20:37:28,45.5,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0003_ed8a086aeeed98fb.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0003_ed8a086aeeed98fb.stderr.log,0,
4,smoke,cost_weighted_ce,cost_weighted_ce,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,22178a2b6aa310e7,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0004_22178a2b6aa310e7.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_cost_weighted_ce_lr5e5_s43_05-03_20-38/metrics_20260503_203814_cost_weighted_ce.json,checkpoints/camera_ready_smoke_cost_weighted_ce_lr5e5_s43,argmax,0.75,0.8828125,0.078125,0.78125,0.509375,0.509375,0.4154089121846751,11,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:37:28,2026-05-03T20:38:14,45.8,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0004_22178a2b6aa310e7.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0004_22178a2b6aa310e7.stderr.log,0,
5,smoke,menon_logit_adjusted,menon_logit_adjusted,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,6529208ee1f67a09,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0005_6529208ee1f67a09.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_menon_logit_adjusted_lr5e5_s43_05-03_20-38/metrics_20260503_203859_menon_logit_adjusted.json,checkpoints/camera_ready_smoke_menon_logit_adjusted_lr5e5_s43,argmax,0.375,0.71875,0.115625,1.15625,0.63125,0.63125,0.5993270054095401,28,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:38:14,2026-05-03T20:39:00,45.8,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0005_6529208ee1f67a09.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0005_6529208ee1f67a09.stderr.log,0,
6,smoke,balanced_softmax,balanced_softmax,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,cde80a0e0f4d2970,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0006_cde80a0e0f4d2970.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_balanced_softmax_lr5e5_s43_05-03_20-39/metrics_20260503_203951_balanced_softmax.json,checkpoints/camera_ready_smoke_balanced_softmax_lr5e5_s43,argmax,0.375,0.71875,0.115625,1.15625,0.63125,0.63125,0.5993270054095401,28,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:39:00,2026-05-03T20:39:51,51.4,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0006_cde80a0e0f4d2970.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0006_cde80a0e0f4d2970.stderr.log,0,
7,smoke,class_balanced_focal,class_balanced_focal,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,ae3120f914a73c49,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0007_ae3120f914a73c49.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_class_balanced_focal_lr5e5_s43_05-03_20-40/metrics_20260503_204042_class_balanced_focal.json,checkpoints/camera_ready_smoke_class_balanced_focal_lr5e5_s43,argmax,0.4375,0.7421875,0.10874999999999999,1.0875,0.64375,0.64375,0.6145759722118379,26,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:39:51,2026-05-03T20:40:43,51.4,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0007_ae3120f914a73c49.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0007_ae3120f914a73c49.stderr.log,0,
8,smoke,ldam_drw,ldam_drw,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,fb54deae230e29b9,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0008_fb54deae230e29b9.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_ldam_drw_lr5e5_s43_05-03_20-41/metrics_20260503_204128_ldam_drw.json,checkpoints/camera_ready_smoke_ldam_drw_lr5e5_s43,argmax,0.0,0.4921875,0.08875,0.8875,0.515625,0.515625,0.4831691013434199,15,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:40:43,2026-05-03T20:41:28,45.7,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0008_fb54deae230e29b9.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0008_fb54deae230e29b9.stderr.log,0,
9,smoke,ap_csada,ap_csada,camera_ready_lr5e5_multiseed,lr5e5,1e-05,5e-05,,,completed,85aa948631903a08,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0009_85aa948631903a08.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_ap_csada_lr5e5_s43_05-03_20-42/metrics_20260503_204213_ap_csada.json,checkpoints/camera_ready_smoke_ap_csada_lr5e5_s43,argmax,0.03125,0.6015625,0.040625,0.40625,0.65,0.65,0.6029762707098334,2,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:41:28,2026-05-03T20:42:14,45.6,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0009_85aa948631903a08.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0009_85aa948631903a08.stderr.log,0,
10,smoke,sosr_cnn,sosr_cnn,camera_ready_lr5e5_multiseed,lr5e5,1e-05,5e-05,,,completed,df5dc5c64e26dddb,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/configs/0010_df5dc5c64e26dddb.json,results/pmi10_sota_convnext_base_test/camera_ready_smoke_sosr_cnn_lr5e5_s43_05-03_20-42/metrics_20260503_204259_sosr_cnn.json,checkpoints/camera_ready_smoke_sosr_cnn_lr5e5_s43,sosr_argmin,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T20:42:14,2026-05-03T20:43:00,45.5,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0010_df5dc5c64e26dddb.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_43/smoke/logs/0010_df5dc5c64e26dddb.stderr.log,0,
