run_id,phase,method,role,comparison_profile,learning_rate_profile,learning_rate,parent_learning_rate,alpha,cs_lambda,status,config_hash,config_path,metric_path,checkpoint_path,prediction_mode,target_recall_min,target_recall_macro,normalized_atc,atc,balanced_accuracy,accuracy,macro_f1,critical_pair_error_count,validation_target_recall_min,validation_target_recall_macro,validation_normalized_atc,validation_atc,validation_balanced_accuracy,validation_accuracy,validation_macro_f1,validation_critical_pair_error_count,cost_matrix_sha256,start_time,end_time,elapsed_seconds,stdout_log,stderr_log,returncode,failure_reason
1,run,ce_anchor_pretty,ce_anchor_pretty,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,11e306bbaaef0ea9,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0001_11e306bbaaef0ea9.json,results/pmi10_sota_convnext_base_test/camera_ready_run_ce_anchor_pretty_lr5e5_s44_05-03_23-10/metrics_20260503_231058_cross_entropy.json,checkpoints/camera_ready_run_ce_anchor_pretty_lr5e5_s44,argmax,0.9375,0.9765625,0.0046875,0.046875,0.98125,0.98125,0.9813875013875014,1,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:05:45,2026-05-03T23:10:59,314.0,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0001_11e306bbaaef0ea9.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0001_11e306bbaaef0ea9.stderr.log,0,
2,run,nicme_v3_hybrid_pretty_a0p5_l0p07,nicme_v3_hybrid_pretty_a0p5_l0p07,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,0.5,0.07,completed,f8d92322df040e60,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0002_f8d92322df040e60.json,results/pmi10_sota_convnext_base_test/camera_ready_run_nicme_v3_hybrid_pretty_a0p5_l0p07_lr5e5_s44_05-03_23-15/metrics_20260503_231534_nicme_v3_hybrid.json,checkpoints/camera_ready_run_nicme_v3_hybrid_pretty_a0p5_l0p07_lr5e5_s44,argmax,0.90625,0.96875,0.005625,0.05625,0.971875,0.971875,0.9719567887309821,1,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:10:59,2026-05-03T23:15:35,276.2,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0002_f8d92322df040e60.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0002_f8d92322df040e60.stderr.log,0,
3,run,nicme_v2_hybrid_pretty,nicme_v2_hybrid_pretty,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,0.4,0.25,completed,8aa08f620e3b21de,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0003_8aa08f620e3b21de.json,results/pmi10_sota_convnext_base_test/camera_ready_run_nicme_v2_hybrid_pretty_lr5e5_s44_05-03_23-19/metrics_20260503_231910_nicme_hybrid.json,checkpoints/camera_ready_run_nicme_v2_hybrid_pretty_lr5e5_s44,argmax,0.90625,0.96875,0.008749999999999999,0.0875,0.9125,0.9125,0.9094668741660964,0,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:15:35,2026-05-03T23:19:11,215.9,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0003_8aa08f620e3b21de.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0003_8aa08f620e3b21de.stderr.log,0,
4,run,cost_weighted_ce,cost_weighted_ce,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,97ce99728c1809e2,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0004_97ce99728c1809e2.json,results/pmi10_sota_convnext_base_test/camera_ready_run_cost_weighted_ce_lr5e5_s44_05-03_23-22/metrics_20260503_232214_cost_weighted_ce.json,checkpoints/camera_ready_run_cost_weighted_ce_lr5e5_s44,argmax,0.875,0.9609375,0.011875,0.11875,0.965625,0.965625,0.9655514976826453,3,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:19:11,2026-05-03T23:22:14,183.7,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0004_97ce99728c1809e2.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0004_97ce99728c1809e2.stderr.log,0,
5,run,menon_logit_adjusted,menon_logit_adjusted,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,9feef276366dea80,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0005_9feef276366dea80.json,results/pmi10_sota_convnext_base_test/camera_ready_run_menon_logit_adjusted_lr5e5_s44_05-03_23-27/metrics_20260503_232719_menon_logit_adjusted.json,checkpoints/camera_ready_run_menon_logit_adjusted_lr5e5_s44,argmax,0.9375,0.9765625,0.0046875,0.046875,0.98125,0.98125,0.981475805496328,1,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:22:14,2026-05-03T23:27:20,305.1,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0005_9feef276366dea80.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0005_9feef276366dea80.stderr.log,0,
6,run,balanced_softmax,balanced_softmax,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,c59e8a0c83f52c21,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0006_c59e8a0c83f52c21.json,results/pmi10_sota_convnext_base_test/camera_ready_run_balanced_softmax_lr5e5_s44_05-03_23-32/metrics_20260503_233225_balanced_softmax.json,checkpoints/camera_ready_run_balanced_softmax_lr5e5_s44,argmax,0.9375,0.9765625,0.0046875,0.046875,0.98125,0.98125,0.9813875013875014,1,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:27:20,2026-05-03T23:32:26,306.3,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0006_c59e8a0c83f52c21.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0006_c59e8a0c83f52c21.stderr.log,0,
7,run,class_balanced_focal,class_balanced_focal,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,3d09a28c08a92b40,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0007_3d09a28c08a92b40.json,results/pmi10_sota_convnext_base_test/camera_ready_run_class_balanced_focal_lr5e5_s44_05-03_23-36/metrics_20260503_233635_class_balanced_focal.json,checkpoints/camera_ready_run_class_balanced_focal_lr5e5_s44,argmax,0.90625,0.953125,0.0140625,0.140625,0.953125,0.953125,0.9539518795505193,4,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:32:26,2026-05-03T23:36:35,249.4,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0007_3d09a28c08a92b40.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0007_3d09a28c08a92b40.stderr.log,0,
8,run,ldam_drw,ldam_drw,camera_ready_lr5e5_multiseed,lr5e5,5e-05,5e-05,,,completed,d2bc65480ccc462b,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0008_d2bc65480ccc462b.json,results/pmi10_sota_convnext_base_test/camera_ready_run_ldam_drw_lr5e5_s44_05-03_23-40/metrics_20260503_234011_ldam_drw.json,checkpoints/camera_ready_run_ldam_drw_lr5e5_s44,argmax,0.90625,0.9609375,0.018437500000000002,0.184375,0.95625,0.95625,0.9565893909633217,5,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:36:35,2026-05-03T23:40:12,216.3,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0008_d2bc65480ccc462b.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0008_d2bc65480ccc462b.stderr.log,0,
9,run,ap_csada,ap_csada,camera_ready_lr5e5_multiseed,lr5e5,1e-05,5e-05,,,completed,5b0d3492bcef1cac,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0009_5b0d3492bcef1cac.json,results/pmi10_sota_convnext_base_test/camera_ready_run_ap_csada_lr5e5_s44_05-03_23-41/metrics_20260503_234158_ap_csada.json,checkpoints/camera_ready_run_ap_csada_lr5e5_s44,argmax,0.90625,0.96875,0.0053124999999999995,0.053125,0.975,0.975,0.9750343317077188,1,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:40:12,2026-05-03T23:41:58,106.6,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0009_5b0d3492bcef1cac.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0009_5b0d3492bcef1cac.stderr.log,0,
10,run,sosr_cnn,sosr_cnn,camera_ready_lr5e5_multiseed,lr5e5,1e-05,5e-05,,,completed,ceb128738500cdfa,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/configs/0010_ceb128738500cdfa.json,results/pmi10_sota_convnext_base_test/camera_ready_run_sosr_cnn_lr5e5_s44_05-03_23-43/metrics_20260503_234330_sosr_cnn.json,checkpoints/camera_ready_run_sosr_cnn_lr5e5_s44,sosr_argmin,0.0,0.0,0.109375,1.09375,0.0,0.0,0.0,4,,,,,,,,,1160cbf20c4fac24dc7bb84cbbb229a16545259d585ae1ef1c066e0007082e08,2026-05-03T23:41:58,2026-05-03T23:43:31,93.0,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0010_ceb128738500cdfa.stdout.log,/mnt/storage/github/NICME/results/pmi10_camera_ready_lr5e5_multiseed_20260504/seeds/seed_44/run/logs/0010_ceb128738500cdfa.stderr.log,0,
