dataset,model,method,mode,cost_ratio,n,target_class,target_recall_floor,accuracy_floor,selection_accuracy_metric,cost_matrix,test_class_prevalence,floor_pass_rate,all_seeds_floor_met,any_seed_floor_met,confusion_matrix_sum,selection_score_mean,selection_score_sd,selection_score_ci95,normalized_atc_mean,normalized_atc_sd,normalized_atc_ci95,atc_mean,atc_sd,atc_ci95,target_recall_mean,target_recall_sd,target_recall_ci95,target_fnr_mean,target_fnr_sd,target_fnr_ci95,target_precision_mean,target_precision_sd,target_precision_ci95,target_fpr_mean,target_fpr_sd,target_fpr_ci95,accuracy_mean,accuracy_sd,accuracy_ci95,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_ci95,macro_f1_mean,macro_f1_sd,macro_f1_ci95,auroc_mean,auroc_sd,auroc_ci95,auprc_mean,auprc_sd,auprc_ci95,nll_mean,nll_sd,nll_ci95,brier_mean,brier_sd,brier_ci95,ece_mean,ece_sd,ece_ci95,selected_accuracy_mean,selected_accuracy_sd,selected_accuracy_ci95
spider_target_majority,vit,menon_logit_adjusted,calibrated_cost_min,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",0.6666666666666666,False,True,"[[448,2],[73,77]]",0.015633333333333336,0.0015821925715074415,0.0017904194418565092,0.0155,0.0018027756377319943,0.0020400326794768097,0.155,0.01802775637731995,0.020400326794768105,0.9955555555555554,0.00384900179459753,0.004355555555555584,0.0044444444444444444,0.0038490017945975053,0.004355555555555556,0.860024777552996,0.011992416870217936,0.013570697212178889,0.48666666666666664,0.050332229568471686,0.056956279528931494,0.875,0.010000000000000009,0.011316065276116675,0.7544444444444444,0.02341256389522829,0.02649381013196556,0.7971171904387724,0.022467289130338207,0.025424131037629357,0.943288888888889,0.004707126197271314,0.0053266147311241,0.8944634714436349,0.012863016862160027,0.014555873845999222,0.2509129282270869,0.012109741666548329,0.01370346271755707,0.142671750466558,0.00916908241374245,0.010375793511600293,0.03431750479885037,0.011849326175039723,0.013408774847474731,0.7544444444444444,0.02341256389522829,0.02649381013196556
spider_target_majority,vit,nicme_logit_adjustment,calibrated_threshold,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",0.6666666666666666,False,True,"[[447,3],[67,83]]",0.017,0.005267826876426369,0.005961107279692255,0.016166666666666666,0.005346338310781813,0.00604995133130103,0.16166666666666665,0.05346338310781813,0.06049951331301031,0.9933333333333333,0.011547005383792526,0.01306666666666668,0.006666666666666667,0.011547005383792516,0.01306666666666667,0.8711429449051967,0.04001222977882061,0.04527810040201131,0.4466666666666667,0.16041612554021284,0.1815279347954774,0.8833333333333333,0.03253203549323859,0.03681346372064321,0.7733333333333333,0.07505553499465135,0.08493333333333333,0.8108228560168911,0.06854934496941956,0.07757088623089914,0.9571111111111111,0.00870793592926296,0.009853957139578129,0.9161698125654709,0.010951954168376788,0.012393302827038974,0.27593960204340034,0.06593349968574627,0.07461077863267225,0.15452202171042992,0.03884758873736078,0.043960184997170915,0.04928672466454987,0.010173374589900395,0.011512257093769948,0.7733333333333333,0.07505553499465135,0.08493333333333333
spider_target_majority,vit,cs_regularized_ce,calibrated_cost_min,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",0.6666666666666666,False,True,"[[449,1],[78,72]]",0.018,0.008411301920630358,0.009518284159097862,0.014666666666666666,0.003013856886670853,0.003410500126244112,0.14666666666666667,0.030138568866708532,0.03410500126244112,0.9977777777777778,0.00384900179459753,0.004355555555555584,0.0022222222222222222,0.0038490017945975053,0.004355555555555556,0.8531732128886419,0.03740661363768327,0.04232956816824998,0.52,0.1587450786638754,0.1796369672422689,0.8683333333333333,0.037859388972001855,0.04284193169210644,0.7388888888888889,0.07812620369443085,0.08840812207813666,0.7770103567156522,0.08601899649411218,0.0973396579313424,0.9491555555555555,0.01232329922154388,0.013945125840810823,0.8946835061416732,0.03127334583573356,0.035389122287973224,0.25780271589272424,0.05366236792586554,0.06072468583200837,0.15101553568227746,0.03421778596784039,0.03872106996162707,0.048987906358965626,0.01407782915926816,0.01593056337122971,0.7388888888888889,0.07812620369443085,0.08840812207813666
spider_target_majority,vit,nicme_hybrid,calibrated_threshold,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",0.0,False,False,"[[449,1],[92,58]]",0.020503703703703708,0.004219536182651811,0.0047748546877824025,0.016999999999999998,0.003122498999199198,0.003533440249954708,0.17,0.031224989991991987,0.03533440249954709,0.9977777777777778,0.00384900179459753,0.004355555555555584,0.0022222222222222222,0.0038490017945975053,0.004355555555555556,0.8299808095897481,0.007165177761599649,0.008108161926524112,0.6133333333333333,0.03055050463303896,0.03457115046457735,0.8450000000000001,0.008660254037844393,0.009800000000000008,0.6922222222222222,0.01575271875417537,0.01782587936985557,0.7303861779237945,0.0187377103341507,0.021203715326621513,0.9490222222222222,0.014635927383338954,0.0165621109646367,0.8853806490935714,0.022878668607936477,0.025889650739805037,0.295437224772141,0.04890539466085109,0.05534166383364384,0.17517670074371913,0.036953363823605534,0.04181666772000083,0.058151108058649016,0.01612262599114368,0.018244468813819702,0.6922222222222222,0.01575271875417537,0.01782587936985557
spider_target_majority,vit,nicme_hybrid,argmax,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",0.6666666666666666,False,True,"[[444,6],[62,88]]",0.02086666666666667,0.006293117934166922,0.007121333333333335,0.02033333333333333,0.006934214687571576,0.007846802604316689,0.20333333333333334,0.06934214687571576,0.07846802604316688,0.9866666666666667,0.013333333333333308,0.015088087034822192,0.013333333333333334,0.013333333333333334,0.015088087034822222,0.8787310305621913,0.035348163397970825,0.04000021244022758,0.41333333333333333,0.14468356276140468,0.16372486405891776,0.8866666666666667,0.027537852736430536,0.031162013912953587,0.7866666666666666,0.06641619615057094,0.07515700110312291,0.821363539276776,0.06035827410727338,0.0683018169751648,0.9490222222222222,0.014635927383338954,0.0165621109646367,0.8853806490935714,0.022878668607936477,0.025889650739805037,0.28888601010219017,0.05187158490626905,0.058698224077496856,0.1756267344822401,0.033958089994021154,0.038427196302458756,0.06256674379110337,0.016974269223400718,0.019208193854638067,0.7866666666666666,0.06641619615057094,0.07515700110312291
spider_target_majority,vit,menon_logit_adjusted,calibrated_threshold,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",0.3333333333333333,False,True,"[[448,2],[84,66]]",0.021866666666666663,0.004878865988458105,0.005520956599881737,0.017333333333333333,0.001755942292142123,0.0019870357598974183,0.17333333333333334,0.017559422921421233,0.019870357598974184,0.9955555555555556,0.007698003589194996,0.008711111111111095,0.0044444444444444444,0.007698003589195011,0.008711111111111112,0.8437021192130025,0.04240872838962275,0.0479899938734073,0.5599999999999999,0.17776388834631177,0.20115877642631785,0.8566666666666666,0.038837267325770176,0.043948505220440824,0.7177777777777777,0.08513605668662455,0.09634051748170122,0.7521239201366186,0.08779799682811225,0.09935278632192021,0.943288888888889,0.004707126197271314,0.0053266147311241,0.8944634714436349,0.012863016862160027,0.014555873845999222,0.2509129282270869,0.012109741666548329,0.01370346271755707,0.142671750466558,0.00916908241374245,0.010375793511600293,0.03431750479885037,0.011849326175039723,0.013408774847474731,0.7177777777777777,0.08513605668662455,0.09634051748170122
spider_target_majority,vit,ce_calibrated_cost_min,calibrated_threshold,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",0.6666666666666666,False,True,"[[444,6],[68,82]]",0.02186666666666667,0.009643823584726824,0.010913013719612214,0.021333333333333333,0.01015299627367869,0.011489196858111731,0.21333333333333335,0.1015299627367869,0.11489196858111732,0.9866666666666667,0.017638342073763923,0.019959663026918754,0.013333333333333334,0.017638342073763937,0.019959663026918772,0.8682963381985022,0.031364837064486305,0.035492654359649045,0.4533333333333333,0.13012814197295422,0.14725385488257267,0.8766666666666666,0.020207259421636918,0.022866666666666684,0.7666666666666666,0.0566666666666667,0.06412436989799447,0.8029496263332866,0.048552379452300294,0.05494218951930156,0.9450666666666666,0.013105384813545562,0.01483013900187096,0.8890597804268285,0.028038919655509042,0.031729024509353096,0.2920179731112389,0.05104217639838761,0.057759659995921565,0.15840498625342925,0.024199528755425644,0.027384344704765886,0.061219435797949535,0.01639710623841227,0.018555072453329303,0.7666666666666666,0.0566666666666667,0.06412436989799447
spider_target_majority,vit,ce_calibrated_cost_min,calibrated_cost_min,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",0.3333333333333333,False,True,"[[448,2],[87,63]]",0.021959259259259258,0.008873774186486669,0.010041620793980221,0.017833333333333333,0.005251983752196243,0.005943179096895682,0.17833333333333334,0.05251983752196244,0.05943179096895683,0.9955555555555556,0.007698003589194996,0.008711111111111095,0.0044444444444444444,0.007698003589195011,0.008711111111111112,0.8380563942299203,0.0275668602233127,0.031194838974459054,0.58,0.12165525060596437,0.13766587570394243,0.8516666666666666,0.02843120351538666,0.032172935485867304,0.7077777777777778,0.05928587365312934,0.06708828162104168,0.744209987813789,0.06934485634715405,0.07847109209873283,0.9450666666666666,0.013105384813545562,0.01483013900187096,0.8890597804268285,0.028038919655509042,0.031729024509353096,0.2920179731112389,0.05104217639838761,0.057759659995921565,0.15840498625342925,0.024199528755425644,0.027384344704765886,0.061219435797949535,0.01639710623841227,0.018555072453329303,0.7077777777777778,0.05928587365312934,0.06708828162104168
spider_target_majority,vit,cs_regularized_ce,calibrated_threshold,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",0.0,False,False,"[[448,2],[91,59]]",0.023048148148148147,0.004222592576349697,0.004778313322841882,0.0185,0.003605551275463989,0.00408006535895362,0.18499999999999997,0.0360555127546399,0.04080065358953621,0.9955555555555556,0.007698003589194996,0.008711111111111095,0.0044444444444444444,0.007698003589195011,0.008711111111111112,0.8316771406861786,0.022485653009932438,0.025444911723650463,0.6066666666666666,0.1006644591369433,0.1139125590578629,0.8450000000000001,0.020000000000000018,0.02263213055223335,0.6944444444444445,0.046825127790456646,0.052987620263931196,0.7299815360394591,0.05218966424472738,0.0590581647331947,0.9491555555555555,0.01232329922154388,0.013945125840810823,0.8946835061416732,0.03127334583573356,0.035389122287973224,0.25780271589272424,0.05366236792586554,0.06072468583200837,0.15101553568227746,0.03421778596784039,0.03872106996162707,0.048987906358965626,0.01407782915926816,0.01593056337122971,0.6944444444444445,0.046825127790456646,0.052987620263931196
spider_target_majority,vit,nicme_logit_adjustment,argmax,,3,black_widow,0.95,0.75,balanced_accuracy,"[[0.0,10.0],[1.0,0.0]]","{""0"":0.75,""1"":0.25}",1.0,True,True,"[[440,10],[52,98]]",0.025333333333333333,0.013269639532908696,0.015016010714493306,0.025333333333333333,0.013269639532908696,0.015016010714493306,0.25333333333333335,0.13269639532908697,0.15016010714493305,0.9777777777777779,0.02341256389522829,0.02649381013196556,0.022222222222222223,0.02341256389522831,0.02649381013196558,0.8965682977890749,0.045941820733964224,0.05198806423291892,0.3466666666666667,0.17243356208503416,0.19512694443475623,0.8966666666666666,0.025658007197234444,0.02903476842989762,0.8155555555555556,0.0745604403102561,0.08437308095668584,0.842811589352655,0.052752056594383104,0.05969457158714398,0.9571111111111111,0.00870793592926296,0.009853957139578129,0.9161698125654709,0.010951954168376788,0.012393302827038974,0.2706183258205904,0.04767909135067043,0.05395397100301161,0.1588202161192133,0.035226129837214605,0.03986211846628814,0.06594616979360583,0.020824548352285296,0.023565194850010816,0.8155555555555556,0.0745604403102561,0.08437308095668584
